Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
0.4048	0.4012	0.4130	50.0000	50.0000	
0.3951	0.3969	0.4031	50.0000	50.0000	
0.3857	0.3928	0.3936	50.0000	50.0000	
0.3767	0.3888	0.3844	50.0000	50.0000	
0.3679	0.3848	0.3755	50.0000	50.0000	
0.3594	0.3810	0.3669	50.0000	50.0000	
0.3512	0.3772	0.3585	50.0000	50.0000	
0.3400	0.3735	0.3472	50.0000	50.0000	
0.3257	0.3699	0.3327	50.0000	50.0000	
0.3123	0.3664	0.3191	50.0000	50.0000	
0.3011	0.3630	0.3078	50.0000	50.0000	
0.2924	0.3597	0.2990	50.0000	50.0000	
0.2866	0.3564	0.2931	50.0000	50.0000	
0.2832	0.3532	0.2897	50.0000	50.0000	
0.2816	0.3500	0.2880	50.0000	50.0000	
0.2810	0.3470	0.2873	50.0000	50.0000	
0.2805	0.3441	0.2868	50.0000	50.0000	
0.2801	0.3411	0.2864	50.0000	63.7000	
0.2794	0.3383	0.2856	50.0000	71.8000	
0.2782	0.3356	0.2844	50.0000	71.5000	
0.2765	0.3329	0.2827	50.0000	67.7000	
0.2740	0.3302	0.2801	50.0000	67.8000	
0.2704	0.3222	0.2764	50.0000	66.5000	
0.2654	0.3116	0.2713	50.0000	63.7000	
0.2587	0.3008	0.2644	50.0000	60.0000	
0.2499	0.2903	0.2554	50.0000	57.1000	
0.2378	0.2807	0.2431	50.0000	55.1000	
0.2234	0.2730	0.2284	50.0000	53.0000	
0.2069	0.2671	0.2116	50.0000	52.7000	
0.1897	0.2628	0.1943	50.0000	52.2000	
0.1740	0.2599	0.1784	50.0000	51.8000	
0.1628	0.2577	0.1670	50.0000	51.1000	
0.1579	0.2554	0.1621	50.0000	50.7000	
0.1558	0.2536	0.1600	50.0000	50.6000	
0.1547	0.2518	0.1588	50.0000	50.5000	
0.1534	0.2504	0.1575	50.0000	50.5000	
0.1522	0.2492	0.1562	49.4000	50.5000	
0.1509	0.2479	0.1549	71.6000	50.5000	
0.1499	0.2465	0.1539	73.7000	50.7000	
0.1489	0.2452	0.1529	74.3000	50.7000	
0.1479	0.2440	0.1518	74.3000	50.7000	
0.1466	0.2424	0.1505	74.4000	50.7000	
0.1453	0.2411	0.1493	74.3000	50.8000	
0.1443	0.2394	0.1481	74.3000	51.0000	
0.1434	0.2374	0.1472	74.3000	50.8000	
0.1429	0.2355	0.1467	74.3000	50.9000	
0.1416	0.2325	0.1454	74.2000	50.9000	
0.1404	0.2290	0.1441	74.1000	50.7000	
0.1393	0.2256	0.1430	74.4000	50.7000	
0.1377	0.2234	0.1413	74.5000	50.7000	
0.1356	0.2203	0.1392	74.6000	50.6000	
0.1327	0.2167	0.1362	74.6000	50.5000	
0.1287	0.2135	0.1322	74.7000	50.5000	
0.1234	0.2091	0.1268	74.8000	50.8000	
0.1168	0.2058	0.1200	75.0000	51.0000	
0.1096	0.2018	0.1128	74.8000	53.0000	
0.1021	0.1985	0.1052	74.5000	56.0000	
0.0938	0.1942	0.0967	74.4000	55.8000	
0.0862	0.1912	0.0890	73.1000	57.8000	
0.0797	0.1899	0.0824	72.1000	60.8000	
0.0731	0.1869	0.0757	72.5000	62.2000	
0.0667	0.1837	0.0692	72.9000	64.3000	
0.0609	0.1807	0.0633	73.4000	64.7000	
0.0556	0.1770	0.0580	73.9000	66.0000	
0.0509	0.1732	0.0532	74.6000	66.3000	
0.0469	0.1698	0.0491	74.4000	67.9000	
0.0429	0.1658	0.0450	74.7000	68.2000	
