Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
0.0117	0.4037	0.4270	50.0000	50.0000	
0.0087	0.3994	0.4167	50.0000	50.0000	
0.0059	0.3951	0.4069	50.0000	50.0000	
0.0032	0.3911	0.3974	50.0000	50.0000	
0.0007	0.3871	0.3886	50.0000	50.0000	
-0.0018	0.3832	0.3796	50.0000	50.0000	
-0.0042	0.3794	0.3710	50.0000	50.0000	
-0.0067	0.3756	0.3623	50.0000	50.0000	
-0.0115	0.3720	0.3490	50.0000	50.0000	
-0.0168	0.3684	0.3348	50.0000	50.0000	
-0.0217	0.3650	0.3217	50.0000	50.0000	
-0.0253	0.3616	0.3110	50.0000	50.0000	
-0.0277	0.3582	0.3029	50.0000	50.0000	
-0.0287	0.3550	0.2976	50.0000	50.0000	
-0.0287	0.3518	0.2944	50.0000	50.0000	
-0.0280	0.3487	0.2928	50.0000	50.0000	
-0.0271	0.3457	0.2915	50.0000	63.2250	
-0.0264	0.3428	0.2900	50.0000	80.6500	
-0.0253	0.3387	0.2880	50.0000	81.3250	
-0.0214	0.3284	0.2855	50.0000	80.3750	
-0.0170	0.3163	0.2823	50.0000	78.4500	
-0.0131	0.3045	0.2783	50.0000	74.9500	
-0.0100	0.2930	0.2730	50.0000	70.8500	
-0.0085	0.2830	0.2660	50.0000	66.5000	
-0.0091	0.2744	0.2561	50.0000	61.0250	
-0.0117	0.2679	0.2445	50.0000	57.7750	
-0.0165	0.2635	0.2305	50.0000	56.1500	
-0.0227	0.2606	0.2151	50.0000	54.8500	
-0.0298	0.2590	0.1995	50.0000	54.0250	
-0.0367	0.2580	0.1846	50.0000	52.8000	
-0.0422	0.2574	0.1729	50.0000	52.0750	
-0.0454	0.2565	0.1656	50.0000	51.2000	
-0.0466	0.2555	0.1622	46.1500	50.9500	
-0.0471	0.2544	0.1602	35.6000	51.0250	
-0.0477	0.2533	0.1580	32.4750	51.0000	
-0.0483	0.2524	0.1558	29.6000	50.9250	
-0.0492	0.2515	0.1531	35.1000	50.8000	
-0.0504	0.2508	0.1500	52.8750	50.7750	
-0.0520	0.2501	0.1460	58.2000	50.8500	
-0.0542	0.2494	0.1410	61.3500	50.7750	
-0.0568	0.2489	0.1353	59.5750	50.7000	
-0.0598	0.2483	0.1286	60.3250	50.8500	
-0.0630	0.2478	0.1217	62.9750	51.7250	
-0.0659	0.2469	0.1150	66.6750	53.1250	
-0.0684	0.2457	0.1089	68.0000	54.5500	
-0.0703	0.2441	0.1036	69.8250	55.6000	
-0.0723	0.2425	0.0979	71.3250	56.5000	
-0.0744	0.2408	0.0920	72.7750	57.4750	
-0.0766	0.2398	0.0865	71.6750	60.7500	
-0.0785	0.2383	0.0812	69.1250	63.8500	
-0.0791	0.2353	0.0772	67.6500	67.8500	
-0.0791	0.2310	0.0727	68.3500	69.6750	
-0.0798	0.2265	0.0668	70.7000	70.0000	
-0.0809	0.2226	0.0607	72.8500	69.0250	
-0.0820	0.2194	0.0555	73.6250	68.0000	
-0.0830	0.2174	0.0515	74.3500	70.2000	
-0.0844	0.2145	0.0457	74.5750	69.2500	
-0.0857	0.2133	0.0419	75.0500	71.7500	
-0.0861	0.2127	0.0404	74.8500	73.0500	
-0.0863	0.2099	0.0373	74.9500	73.6750	
-0.0863	0.2068	0.0342	74.9500	73.9500	
-0.0861	0.2054	0.0332	74.8250	74.2750	
-0.0860	0.2034	0.0315	75.0250	74.4000	
-0.0857	0.2014	0.0300	74.9750	74.8250	
-0.0855	0.2006	0.0296	75.0000	75.1750	
-0.0852	0.1985	0.0282	75.0000	75.6250	
-0.0849	0.1965	0.0267	75.0000	75.5500	
-0.0846	0.1959	0.0266	74.9500	76.0500	
-0.0843	0.1941	0.0254	74.7250	75.7750	
-0.0841	0.1926	0.0244	74.9000	76.1250	
-0.0839	0.1916	0.0238	74.7500	76.0750	
-0.0836	0.1901	0.0228	74.8750	75.8500	
-0.0834	0.1896	0.0228	74.9000	76.0000	
-0.0833	0.1886	0.0219	74.7500	76.3750	
-0.0831	0.1871	0.0210	74.7500	75.8250	
-0.0828	0.1866	0.0211	74.9750	76.5750	
-0.0827	0.1862	0.0209	74.7250	75.9000	
-0.0825	0.1846	0.0196	75.0500	75.9750	
-0.0822	0.1847	0.0202	74.7750	75.9750	
-0.0820	0.1833	0.0193	74.9000	75.9500	
-0.0819	0.1831	0.0193	75.0000	76.1750	
-0.0818	0.1823	0.0187	74.9750	75.8000	
-0.0816	0.1818	0.0185	74.8250	76.0500	
-0.0813	0.1804	0.0178	74.7750	75.9500	
-0.0812	0.1810	0.0185	75.0250	75.8000	
-0.0808	0.1801	0.0185	74.8750	76.2000	
-0.0809	0.1792	0.0174	74.7750	75.9500	
-0.0809	0.1782	0.0165	75.1750	75.9500	
-0.0806	0.1786	0.0174	74.8000	75.8500	
-0.0804	0.1775	0.0167	75.0250	75.9250	
-0.0804	0.1768	0.0160	75.1250	75.7500	
-0.0802	0.1763	0.0158	75.1250	75.9750	
-0.0801	0.1762	0.0160	74.9500	75.6000	
-0.0800	0.1755	0.0156	75.0000	75.8250	
-0.0797	0.1750	0.0155	74.7500	75.6750	
-0.0798	0.1747	0.0151	74.6750	75.9750	
-0.0797	0.1744	0.0151	74.7750	75.5000	
-0.0795	0.1742	0.0152	75.1000	75.9250	
-0.0792	0.1741	0.0156	74.9000	75.7250	
-0.0793	0.1728	0.0143	74.6500	76.0500	
-0.0791	0.1734	0.0153	74.7500	75.7250	
-0.0789	0.1728	0.0150	74.9250	75.8000	
-0.0790	0.1723	0.0143	74.5750	75.7250	
-0.0790	0.1725	0.0146	74.8250	75.4750	
-0.0789	0.1718	0.0140	74.7750	75.8750	
-0.0788	0.1722	0.0146	74.6750	76.1750	
-0.0783	0.1712	0.0145	74.9250	76.2000	
-0.0784	0.1712	0.0143	75.1250	76.1750	
-0.0785	0.1718	0.0148	74.8500	75.9500	
-0.0785	0.1715	0.0146	74.9250	76.4750	
-0.0783	0.1711	0.0144	74.8500	76.2750	
-0.0783	0.1701	0.0135	75.0500	76.5750	
-0.0782	0.1709	0.0146	74.7250	76.7500	
-0.0782	0.1702	0.0139	74.8000	76.5250	
-0.0780	0.1702	0.0141	74.6000	76.4000	
-0.0777	0.1710	0.0155	74.9750	76.7000	
-0.0780	0.1703	0.0143	74.7000	76.8750	
-0.0776	0.1704	0.0151	74.9500	76.3500	
