Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
0.5827	0.8829	0.5827	50.0000	50.0000	
0.5411	0.8689	0.5411	50.0000	50.0000	
0.4989	0.8569	0.4989	50.0000	50.0000	
0.4624	0.8444	0.4624	50.0000	50.0000	
0.4319	0.8303	0.4319	50.0000	50.0000	
0.4064	0.8143	0.4064	50.0000	50.0000	
0.3834	0.7982	0.3834	50.0000	50.0000	
0.3627	0.7826	0.3627	50.0000	50.0000	
0.3445	0.7671	0.3445	50.0000	50.0000	
0.3286	0.7518	0.3286	50.0000	50.0000	
0.3148	0.7369	0.3148	50.0000	54.7000	
0.3034	0.7222	0.3034	50.0000	50.0000	
0.2942	0.7081	0.2942	50.0000	50.0000	
0.2859	0.6949	0.2859	50.0000	50.0000	
0.2772	0.6827	0.2772	50.0000	50.0000	
0.2691	0.6715	0.2691	50.0000	50.0000	
0.2601	0.6610	0.2601	50.0000	50.0000	
0.2498	0.6509	0.2498	50.0000	50.0000	
0.2378	0.6412	0.2378	50.0000	50.0000	
0.2243	0.6318	0.2243	50.0000	50.1000	
0.2097	0.6224	0.2097	50.0000	64.2000	
0.1941	0.6132	0.1941	50.0000	70.5000	
0.1779	0.6041	0.1779	50.0000	68.7000	
0.1615	0.5953	0.1615	50.0000	61.0000	
0.1466	0.5866	0.1466	50.0000	60.8000	
0.1331	0.5781	0.1331	50.0000	63.3000	
0.1204	0.5696	0.1204	50.0000	65.7000	
0.1089	0.5615	0.1089	37.2000	67.4000	
0.0983	0.5534	0.0983	30.1000	66.7000	
0.0884	0.5434	0.0884	29.4000	67.6000	
0.0790	0.5249	0.0790	28.6000	67.3000	
0.0702	0.4965	0.0702	28.6000	66.3000	
0.0623	0.4594	0.0623	28.7000	66.4000	
0.0554	0.4184	0.0554	28.6000	66.4000	
0.0496	0.3752	0.0496	28.5000	67.3000	
0.0446	0.3342	0.0446	27.8000	67.8000	
0.0404	0.2991	0.0404	27.8000	68.1000	
0.0367	0.2727	0.0367	27.3000	66.8000	
0.0334	0.2544	0.0334	26.5000	67.3000	
0.0306	0.2429	0.0306	26.0000	68.8000	
0.0281	0.2328	0.0281	25.4000	67.9000	
0.0266	0.2244	0.0266	25.4000	69.1000	
0.0254	0.2166	0.0254	25.6000	69.9000	
0.0244	0.2094	0.0244	25.5000	69.6000	
0.0234	0.2026	0.0234	25.6000	68.9000	
0.0225	0.1972	0.0225	25.8000	69.6000	
0.0216	0.1915	0.0216	25.9000	69.9000	
0.0209	0.1864	0.0209	25.9000	69.9000	
0.0201	0.1815	0.0201	25.9000	70.0000	
0.0194	0.1772	0.0194	25.7000	70.1000	
0.0187	0.1728	0.0187	25.6000	70.2000	
0.0181	0.1695	0.0181	25.7000	70.2000	
0.0174	0.1656	0.0174	25.5000	70.4000	
0.0169	0.1629	0.0169	25.5000	70.6000	
0.0163	0.1599	0.0163	25.4000	70.8000	
0.0157	0.1575	0.0157	25.4000	70.7000	
0.0152	0.1558	0.0152	25.5000	70.5000	
0.0146	0.1539	0.0146	25.6000	71.0000	
0.0141	0.1524	0.0141	25.7000	70.7000	
0.0137	0.1510	0.0137	25.8000	71.0000	
0.0133	0.1497	0.0133	25.6000	71.0000	
0.0128	0.1489	0.0128	25.8000	71.4000	
0.0124	0.1481	0.0124	25.8000	71.7000	
0.0119	0.1473	0.0119	25.9000	71.4000	
0.0115	0.1469	0.0115	26.1000	71.9000	
0.0111	0.1463	0.0111	26.1000	71.7000	
0.0107	0.1460	0.0107	26.3000	72.4000	
0.0103	0.1458	0.0103	26.3000	72.1000	
0.0100	0.1453	0.0100	26.3000	71.9000	
0.0096	0.1451	0.0096	26.2000	71.8000	
0.0093	0.1449	0.0093	26.4000	71.9000	
0.0090	0.1448	0.0090	26.5000	71.9000	
0.0087	0.1446	0.0087	26.4000	71.7000	
0.0084	0.1445	0.0084	26.5000	72.1000	
0.0081	0.1445	0.0081	26.4000	72.5000	
0.0078	0.1442	0.0078	26.5000	72.3000	
0.0075	0.1443	0.0075	26.9000	72.3000	
0.0072	0.1442	0.0072	27.1000	72.5000	
0.0070	0.1441	0.0070	27.4000	72.7000	
0.0068	0.1442	0.0068	27.5000	72.6000	
0.0065	0.1441	0.0065	27.6000	72.7000	
0.0063	0.1441	0.0063	27.9000	72.5000	
0.0061	0.1441	0.0061	28.3000	72.6000	
0.0059	0.1440	0.0059	28.6000	72.7000	
0.0057	0.1440	0.0057	28.3000	72.4000	
0.0055	0.1440	0.0055	28.7000	72.9000	
