Loss_Adversary	Accuracy_Adversary	Loss_Target	Accuracy_Target	
0.5680	0.8829	0.5827	50.0000	50.0000	
0.5270	0.8689	0.5411	50.0000	50.0000	
0.4853	0.8570	0.4989	50.0000	50.0000	
0.4494	0.8445	0.4625	50.0000	50.0000	
0.4192	0.8305	0.4318	50.0000	50.0000	
0.3942	0.8145	0.4064	50.0000	50.0000	
0.3715	0.7984	0.3833	50.0000	50.0000	
0.3510	0.7827	0.3625	50.0000	50.0000	
0.3331	0.7671	0.3443	50.0000	50.0000	
0.3175	0.7518	0.3283	50.0000	50.0000	
0.3039	0.7367	0.3144	50.0000	54.1000	
0.2929	0.7220	0.3031	50.0000	50.0000	
0.2838	0.7079	0.2938	50.0000	50.0000	
0.2756	0.6948	0.2854	50.0000	50.0000	
0.2670	0.6827	0.2766	50.0000	50.0000	
0.2591	0.6715	0.2685	50.0000	50.0000	
0.2503	0.6610	0.2595	50.0000	50.0000	
0.2401	0.6510	0.2491	50.0000	50.0000	
0.2283	0.6414	0.2371	50.0000	50.0000	
0.2150	0.6320	0.2236	50.0000	50.3000	
0.2007	0.6227	0.2090	50.0000	65.0000	
0.1855	0.6135	0.1936	50.0000	70.5000	
0.1697	0.6044	0.1775	50.0000	68.1000	
0.1536	0.5956	0.1612	50.0000	59.9000	
0.1389	0.5870	0.1463	50.0000	60.1000	
0.1256	0.5785	0.1328	50.0000	62.8000	
0.1133	0.5701	0.1202	50.0000	65.5000	
0.1020	0.5620	0.1087	40.6000	67.2000	
0.0916	0.5540	0.0981	30.7000	66.7000	
0.0820	0.5442	0.0883	29.9000	67.6000	
0.0729	0.5262	0.0789	29.4000	67.4000	
0.0645	0.4985	0.0702	29.5000	66.4000	
0.0570	0.4626	0.0622	29.6000	66.3000	
0.0505	0.4225	0.0553	29.4000	66.6000	
0.0452	0.3798	0.0495	28.6000	67.4000	
0.0407	0.3387	0.0445	27.6000	68.0000	
0.0368	0.3030	0.0403	26.8000	68.3000	
0.0335	0.2757	0.0366	27.2000	67.8000	
0.0304	0.2562	0.0333	27.1000	68.4000	
0.0278	0.2438	0.0305	26.2000	69.1000	
0.0255	0.2331	0.0281	25.8000	68.5000	
0.0241	0.2244	0.0266	26.0000	69.8000	
0.0230	0.2164	0.0254	25.9000	70.1000	
0.0220	0.2091	0.0244	25.9000	69.9000	
0.0212	0.2023	0.0234	26.0000	69.4000	
0.0203	0.1968	0.0225	25.9000	69.9000	
0.0195	0.1910	0.0216	26.1000	70.1000	
0.0188	0.1859	0.0208	25.9000	70.3000	
0.0181	0.1809	0.0201	26.1000	70.7000	
0.0174	0.1767	0.0194	26.0000	70.6000	
0.0168	0.1724	0.0187	25.6000	70.6000	
0.0162	0.1691	0.0181	25.8000	70.3000	
0.0156	0.1652	0.0174	25.6000	70.5000	
0.0151	0.1625	0.0169	25.7000	70.8000	
0.0145	0.1597	0.0163	25.5000	70.8000	
0.0140	0.1574	0.0157	25.5000	70.8000	
0.0134	0.1557	0.0152	25.4000	70.9000	
0.0129	0.1539	0.0146	25.4000	71.3000	
0.0125	0.1523	0.0141	25.4000	70.9000	
0.0121	0.1510	0.0137	25.5000	71.1000	
0.0116	0.1497	0.0132	25.4000	71.2000	
0.0111	0.1491	0.0128	25.7000	71.3000	
0.0108	0.1482	0.0124	25.8000	71.6000	
0.0103	0.1475	0.0119	25.8000	71.4000	
0.0099	0.1471	0.0115	26.0000	71.8000	
0.0095	0.1466	0.0111	26.1000	72.0000	
0.0092	0.1462	0.0108	26.1000	72.3000	
0.0088	0.1460	0.0104	26.1000	72.3000	
0.0085	0.1455	0.0101	26.2000	72.3000	
0.0082	0.1453	0.0097	26.4000	72.3000	
0.0078	0.1451	0.0094	26.3000	72.5000	
0.0075	0.1449	0.0091	26.4000	72.5000	
0.0072	0.1447	0.0088	26.4000	72.2000	
0.0070	0.1446	0.0085	26.5000	71.7000	
0.0067	0.1445	0.0082	26.6000	72.4000	
0.0064	0.1442	0.0079	26.4000	72.0000	
0.0062	0.1442	0.0077	26.5000	72.0000	
0.0059	0.1442	0.0074	26.4000	72.2000	
0.0057	0.1440	0.0072	26.8000	72.2000	
0.0054	0.1440	0.0070	27.1000	72.3000	
0.0052	0.1440	0.0067	27.1000	72.8000	
0.0050	0.1439	0.0065	27.2000	72.3000	
0.0048	0.1439	0.0063	27.8000	72.6000	
0.0046	0.1438	0.0061	28.3000	73.1000	
0.0044	0.1438	0.0059	27.8000	72.6000	
0.0042	0.1439	0.0057	28.5000	73.1000	
0.0040	0.1438	0.0055	28.5000	72.6000	
0.0039	0.1438	0.0053	29.2000	73.0000	
0.0037	0.1438	0.0052	29.2000	72.8000	
0.0035	0.1438	0.0050	29.3000	72.9000	
0.0034	0.1437	0.0049	30.0000	73.0000	
0.0033	0.1437	0.0047	30.5000	73.1000	
0.0031	0.1436	0.0046	30.6000	73.3000	
0.0030	0.1437	0.0045	30.4000	73.1000	
0.0029	0.1436	0.0044	31.0000	73.2000	
0.0027	0.1436	0.0042	31.8000	73.2000	
0.0026	0.1435	0.0041	32.9000	73.2000	
0.0025	0.1435	0.0040	33.3000	73.0000	
0.0024	0.1435	0.0039	33.0000	73.0000	
0.0023	0.1434	0.0038	33.8000	73.0000	
0.0022	0.1434	0.0037	35.0000	73.1000	
0.0021	0.1433	0.0036	35.4000	73.1000	
0.0020	0.1433	0.0035	36.2000	73.1000	
0.0020	0.1433	0.0034	36.8000	73.1000	
0.0019	0.1432	0.0033	37.4000	73.1000	
0.0018	0.1432	0.0033	37.9000	73.2000	
0.0017	0.1432	0.0032	38.9000	73.0000	
0.0017	0.1432	0.0031	39.8000	73.6000	
0.0016	0.1431	0.0030	40.8000	73.7000	
0.0015	0.1431	0.0030	40.1000	73.4000	
0.0015	0.1431	0.0029	40.2000	73.3000	
0.0014	0.1431	0.0029	40.3000	73.0000	
0.0013	0.1430	0.0028	40.6000	73.3000	
0.0013	0.1430	0.0027	41.1000	73.1000	
0.0012	0.1430	0.0027	40.7000	73.4000	
0.0011	0.1430	0.0026	40.6000	73.0000	
0.0011	0.1429	0.0025	41.1000	73.2000	
0.0011	0.1429	0.0025	41.5000	73.1000	
0.0010	0.1429	0.0025	41.2000	73.1000	
0.0010	0.1428	0.0024	41.3000	73.2000	
0.0009	0.1428	0.0024	41.2000	73.2000	
0.0009	0.1428	0.0023	41.6000	73.4000	
0.0008	0.1427	0.0023	41.9000	73.2000	
0.0008	0.1427	0.0022	41.2000	73.5000	
0.0007	0.1428	0.0022	41.0000	73.5000	
0.0007	0.1427	0.0021	41.8000	73.6000	
0.0006	0.1426	0.0021	42.5000	73.4000	
0.0006	0.1426	0.0020	42.9000	73.5000	
0.0006	0.1426	0.0020	43.2000	73.5000	
0.0005	0.1426	0.0020	43.2000	73.5000	
0.0005	0.1426	0.0019	43.6000	73.5000	
0.0005	0.1425	0.0019	43.7000	73.6000	
0.0004	0.1425	0.0019	44.2000	73.7000	
0.0004	0.1425	0.0018	43.9000	73.7000	
0.0004	0.1425	0.0018	44.9000	73.4000	
0.0003	0.1424	0.0018	44.5000	73.3000	
0.0003	0.1425	0.0018	44.7000	73.1000	
0.0003	0.1424	0.0017	45.5000	73.2000	
