Loss_A	Loss_T	Accuracy_A	Accuracy_T	
0.4599	0.1382	51.4750	50.0000	
0.2979	0.0870	51.1500	50.0500	
0.2755	0.0722	50.0750	57.3750	
0.2703	0.0682	49.9000	60.9250	
0.2589	0.0631	50.2000	63.0000	
0.2564	0.0597	49.3000	68.8250	
0.2542	0.0569	47.7500	73.3000	
0.2533	0.0541	48.0750	74.0000	
0.2526	0.0517	49.5000	74.0250	
0.2519	0.0494	50.2250	73.9500	
0.2515	0.0473	50.9000	74.1500	
0.2510	0.0455	52.2000	73.8500	
0.2506	0.0438	53.1500	73.8000	
0.2503	0.0422	53.5750	73.8500	
0.2499	0.0409	54.0750	74.1000	
0.2496	0.0397	54.5250	73.8000	
0.2494	0.0387	54.7750	74.1000	
0.2491	0.0379	54.6250	74.0250	
0.2488	0.0372	54.8750	74.1250	
0.2486	0.0366	54.9250	74.2250	
0.2484	0.0362	54.9750	74.3250	
0.2482	0.0358	54.9250	74.6500	
0.2479	0.0355	55.1250	74.7500	
0.2478	0.0352	55.5500	74.6750	
0.2475	0.0350	55.5250	74.7750	
0.2473	0.0348	55.3500	74.8750	
0.2473	0.0347	55.2250	75.0250	
0.2469	0.0346	55.6750	75.2000	
0.2468	0.0345	55.2750	75.3750	
0.2469	0.0344	55.3250	75.2250	
0.2467	0.0345	55.4250	75.4000	
0.2465	0.0344	55.4250	75.1500	
0.2464	0.0342	55.6000	75.1750	
0.2464	0.0342	55.7000	75.3500	
0.2462	0.0341	55.6250	75.2750	
0.2462	0.0342	55.5000	75.1500	
0.2462	0.0341	55.7500	75.3000	
0.2461	0.0340	55.4250	75.3000	
0.2461	0.0340	55.9250	75.3750	
0.2461	0.0340	55.6500	75.3750	
0.2460	0.0340	55.8500	75.2750	
0.2460	0.0340	55.6750	75.3250	
0.2459	0.0339	55.8000	75.3750	
0.2459	0.0339	55.8500	75.3500	
0.2460	0.0339	55.2000	75.5000	
0.2459	0.0340	55.6500	75.4750	
0.2458	0.0340	55.4750	75.3500	
0.2457	0.0341	55.6250	75.4000	
0.2457	0.0339	55.7000	75.4750	
0.2457	0.0339	55.5500	75.3250	
0.2456	0.0338	55.8000	75.5000	
0.2456	0.0338	55.9500	75.5000	
0.2456	0.0338	55.7500	75.5000	
0.2456	0.0338	55.7500	75.5250	
0.2456	0.0338	55.7000	75.5000	
0.2456	0.0338	55.8250	75.5000	
0.2456	0.0338	55.7250	75.5250	
0.2456	0.0338	55.7000	75.5250	
0.2456	0.0338	55.6250	75.5000	
0.2456	0.0338	55.7750	75.5250	
0.2456	0.0338	55.6750	75.5500	
0.2456	0.0338	55.6500	75.5250	
0.2456	0.0338	55.7500	75.5250	
0.2456	0.0338	55.7500	75.5500	
0.2456	0.0338	55.7000	75.5500	
0.2456	0.0338	55.7750	75.5500	
0.2456	0.0338	55.7000	75.5250	
0.2456	0.0338	55.6750	75.5250	
0.2456	0.0338	55.5000	75.5000	
0.2456	0.0338	55.4750	75.5000	
0.2456	0.0338	55.6000	75.5250	
0.2456	0.0338	55.5750	75.5250	
0.2455	0.0338	55.7000	75.5250	
0.2456	0.0338	55.7500	75.5500	
0.2455	0.0338	55.7000	75.5250	
0.2455	0.0338	55.6250	75.5500	
0.2455	0.0338	55.6500	75.5500	
0.2455	0.0338	55.7250	75.5500	
0.2455	0.0338	55.7000	75.5500	
0.2455	0.0338	55.6000	75.5250	
0.2455	0.0338	55.5750	75.5000	
0.2456	0.0338	55.6500	75.5250	
0.2455	0.0338	55.8500	75.5250	
0.2455	0.0338	55.7000	75.4750	
0.2456	0.0338	55.5750	75.5500	
0.2455	0.0338	55.5500	75.5500	
0.2455	0.0338	55.5250	75.5750	
0.2455	0.0338	55.7000	75.5500	
0.2455	0.0338	55.7500	75.5750	
0.2455	0.0338	55.6500	75.5000	
0.2455	0.0338	55.5000	75.5750	
0.2455	0.0338	55.6500	75.5750	
0.2455	0.0338	55.7250	75.5500	
0.2455	0.0338	55.6250	75.5250	
0.2455	0.0338	55.6500	75.5750	
0.2455	0.0338	55.5500	75.5500	
0.2455	0.0338	55.6750	75.5500	
0.2455	0.0338	55.6000	75.5250	
0.2455	0.0338	55.6000	75.5500	
0.2455	0.0338	55.5750	75.5500	
0.2455	0.0338	55.6500	75.5500	
0.2455	0.0338	55.5750	75.5500	
0.2455	0.0338	55.6500	75.5750	
0.2455	0.0338	55.5750	75.5750	
0.2455	0.0338	55.6250	75.5500	
0.2455	0.0338	55.8500	75.5500	
0.2455	0.0338	55.6500	75.5500	
0.2455	0.0338	55.8250	75.5750	
0.2455	0.0338	55.7000	75.5500	
0.2455	0.0338	55.6000	75.5750	
0.2455	0.0338	55.6250	75.6000	
0.2455	0.0338	55.6000	75.5500	
0.2455	0.0338	55.7250	75.5750	
0.2455	0.0338	55.7250	75.6000	
0.2455	0.0338	55.7000	75.5500	
0.2455	0.0338	55.7750	75.5750	
0.2455	0.0338	55.7750	75.5750	
0.2455	0.0338	55.5750	75.6000	
0.2455	0.0338	55.5750	75.5750	
